Line 824: p=1, b=5, s=0
Line 825: p=1, b=6, s=0
Line 826: p=1, b=6, s=0
Line 827: p=1, b=5, s=0
Line 828: p=1, b=5, s=0
Line 829: p=1, b=4, s=0
Line 830: p=1, b=4, s=0
Line 831: p=1, b=4, s=0
Line 832: p=1, b=4, s=0
Line 833: p=1, b=4, s=0
Line 834: p=1, b=4, s=0
Line 835: p=1, b=4, s=0
Line 836: p=1, b=4, s=0
Line 837: p=1, b=4, s=0
Line 838: p=1, b=4, s=0
Line 839: p=1, b=4, s=0
Line 840: p=1, b=5, s=0
Line 841: p=1, b=5, s=0
Line 842: p=1, b=5, s=0
Line 843: p=1, b=5, s=0
Line 844: p=1, b=5, s=0
Line 845: p=1, b=5, s=0
Line 846: p=1, b=5, s=0
Line 847: p=1, b=5, s=0
Line 848: p=1, b=4, s=0
Line 849: p=1, b=3, s=0
Line 850: p=1, b=3, s=0
Line 851: p=1, b=3, s=0
Line 852: p=1, b=3, s=0
Line 853: p=1, b=3, s=0
Line 854: p=1, b=3, s=0
Line 855: p=1, b=3, s=0
Line 856: p=1, b=3, s=0
Line 857: p=1, b=3, s=0
Line 858: p=1, b=3, s=0
Line 859: p=1, b=4, s=0
Line 860: p=1, b=4, s=0
Line 861: p=1, b=4, s=0
Line 862: p=1, b=4, s=0
Line 863: p=1, b=4, s=0
Line 864: p=1, b=4, s=0
Line 865: p=1, b=4, s=0
Line 866: p=1, b=5, s=0
Line 867: p=1, b=5, s=0
Line 868: p=1, b=5, s=0
Line 869: p=1, b=5, s=0
Line 870: p=1, b=5, s=0
Line 871: p=1, b=5, s=0
Line 872: p=1, b=5, s=1
Line 873: p=1, b=5, s=1
Line 874: p=1, b=5, s=1
Line 875: p=1, b=5, s=1
Line 876: p=1, b=5, s=0
Line 877: p=1, b=6, s=0
Line 878: p=1, b=6, s=0
Line 879: p=1, b=5, s=0
Line 880: p=1, b=5, s=0
Line 881: p=1, b=5, s=0
Line 882: p=1, b=5, s=1
Line 883: p=1, b=5, s=1
Line 884: p=1, b=5, s=1
Line 885: p=1, b=5, s=1
Line 886: p=1, b=5, s=0
Line 887: p=1, b=6, s=0
Line 888: p=1, b=6, s=0
Line 889: p=1, b=5, s=0
Line 890: p=1, b=4, s=0
Line 891: p=1, b=4, s=0
Line 892: p=1, b=5, s=0
Line 893: p=2, b=6, s=0
Line 894: p=2, b=6, s=0
Line 895: p=2, b=6, s=0
Line 896: p=2, b=6, s=0
Line 897: p=1, b=5, s=0
Line 898: p=1, b=5, s=0
Line 899: p=1, b=5, s=0
Line 900: p=1, b=5, s=0
Line 901: p=1, b=4, s=0
Line 902: p=1, b=3, s=0
Line 903: p=1, b=3, s=0
Line 904: p=1, b=4, s=0
Line 905: p=1, b=4, s=0
Line 906: p=1, b=4, s=0
Line 907: p=1, b=4, s=0
Line 908: p=1, b=3, s=0
Line 909: p=1, b=3, s=0
Line 910: p=1, b=3, s=0
Line 911: p=1, b=3, s=0
Line 912: p=1, b=3, s=0
Line 913: p=1, b=4, s=0
Line 914: p=1, b=4, s=0
Line 915: p=1, b=3, s=0
Line 916: p=1, b=3, s=0
Line 917: p=1, b=3, s=0
Line 918: p=1, b=3, s=0
Line 919: p=1, b=3, s=0
Line 920: p=1, b=3, s=0
Line 921: p=1, b=4, s=0
Line 922: p=1, b=4, s=0
Line 923: p=1, b=4, s=0
Line 924: p=1, b=4, s=0
Line 925: p=1, b=4, s=0
Line 926: p=1, b=4, s=0
Line 927: p=1, b=4, s=0
Line 928: p=1, b=4, s=0
Line 929: p=1, b=3, s=0
Line 930: p=1, b=3, s=0
Line 931: p=1, b=3, s=0
Line 932: p=1, b=3, s=0
Line 933: p=1, b=3, s=0
Line 934: p=1, b=3, s=0
Line 935: p=1, b=3, s=0
Line 936: p=1, b=2, s=0
Line 937: p=1, b=2, s=0
Line 938: p=1, b=2, s=0
Line 939: p=1, b=2, s=0
Line 940: p=1, b=2, s=0
Line 941: p=1, b=2, s=0
Line 942: p=1, b=2, s=0
Line 943: p=1, b=3, s=0
Line 944: p=1, b=3, s=0
Line 945: p=1, b=4, s=0
Line 946: p=1, b=4, s=0
Line 947: p=1, b=4, s=0
Line 948: p=1, b=4, s=0
Line 949: p=1, b=4, s=0
Line 950: p=1, b=4, s=0
Line 951: p=1, b=4, s=0
Line 952: p=1, b=3, s=0
Line 953: p=1, b=2, s=0
Line 954: p=0, b=1, s=0
Line 955: p=0, b=1, s=0
Line 956: p=0, b=0, s=0
Line 957: p=0, b=0, s=0
Line 958: p=0, b=0, s=0
Line 959: p=0, b=1, s=0
Line 960: p=0, b=1, s=0
Line 961: p=0, b=1, s=0
Line 962: p=0, b=1, s=0
Line 963: p=0, b=1, s=0
Line 964: p=0, b=0, s=0
Line 965: p=0, b=0, s=0
Line 966: p=0, b=1, s=0
Line 967: p=0, b=1, s=0
Line 968: p=0, b=1, s=0
Line 969: p=0, b=1, s=0
Line 970: p=0, b=1, s=0
Line 971: p=0, b=2, s=0
Line 972: p=0, b=2, s=0
Line 973: p=0, b=2, s=0
Line 974: p=0, b=2, s=0
Line 975: p=0, b=1, s=0
Line 976: p=0, b=1, s=0
Line 977: p=0, b=1, s=0
Line 978: p=0, b=1, s=0
Line 979: p=0, b=2, s=0
Line 980: p=0, b=2, s=0
Line 981: p=0, b=2, s=0
Line 982: p=0, b=2, s=0
Line 983: p=0, b=1, s=0
Line 984: p=0, b=0, s=0
Line 985: p=0, b=0, s=0
Line 986: p=0, b=1, s=0
Line 987: p=0, b=1, s=0
Line 988: p=0, b=1, s=0
Line 989: p=0, b=1, s=0
Line 990: p=0, b=1, s=0
Line 991: p=0, b=2, s=0
Line 992: p=0, b=2, s=0
Line 993: p=0, b=2, s=0
Line 994: p=0, b=2, s=0
Line 995: p=0, b=1, s=0
Line 996: p=0, b=1, s=0
Line 997: p=0, b=1, s=0
Line 998: p=0, b=1, s=0
Line 999: p=0, b=2, s=0
Line 1000: p=0, b=2, s=0
Line 1001: p=0, b=2, s=0
Line 1002: p=0, b=2, s=0
Line 1003: p=0, b=1, s=0
Line 1004: p=0, b=0, s=0
Line 1005: p=0, b=0, s=0
Line 1006: p=0, b=0, s=0
Line 1007: p=0, b=0, s=0
Line 1008: p=0, b=1, s=0
Line 1009: p=0, b=1, s=0
Line 1010: p=0, b=2, s=0
Line 1011: p=0, b=2, s=0
Line 1012: p=0, b=2, s=0
Line 1013: p=0, b=2, s=0
Line 1014: p=0, b=1, s=0
Line 1015: p=0, b=1, s=0
Line 1016: p=0, b=1, s=0
Line 1017: p=1, b=2, s=0
Line 1018: p=1, b=2, s=0
Line 1019: p=1, b=2, s=0
Line 1020: p=1, b=2, s=0
Line 1021: p=1, b=2, s=0
Line 1022: p=1, b=2, s=0
Line 1023: p=1, b=2, s=0
Line 1024: p=1, b=3, s=0
Line 1025: p=1, b=3, s=0
Line 1026: p=1, b=3, s=0
Line 1027: p=1, b=3, s=0
Line 1028: p=1, b=2, s=0
Line 1029: p=1, b=2, s=0
Line 1030: p=1, b=2, s=0
Line 1031: p=1, b=3, s=0
Line 1032: p=1, b=3, s=0
Line 1033: p=1, b=3, s=0
Line 1034: p=1, b=3, s=0
Line 1035: p=1, b=2, s=0
Line 1036: p=1, b=2, s=0
Line 1037: p=1, b=2, s=0
Line 1038: p=1, b=2, s=0
Line 1039: p=1, b=2, s=0
Line 1040: p=1, b=2, s=0
Line 1041: p=1, b=3, s=0
Line 1042: p=1, b=3, s=0
Line 1043: p=1, b=3, s=0
Line 1044: p=1, b=3, s=0
Line 1045: p=1, b=3, s=0
Line 1046: p=1, b=3, s=0
Line 1047: p=1, b=3, s=0
Line 1048: p=1, b=3, s=0
Line 1049: p=1, b=3, s=0
Line 1050: p=1, b=3, s=0
Line 1051: p=1, b=3, s=0
Line 1052: p=1, b=2, s=0
Line 1053: p=0, b=1, s=0
Line 1054: p=0, b=1, s=0
Line 1055: p=0, b=0, s=0
Line 1056: p=0, b=0, s=0
Line 1057: p=0, b=1, s=0
Line 1058: p=0, b=1, s=0
Line 1059: p=0, b=1, s=0
Line 1060: p=0, b=1, s=0
Line 1061: p=0, b=1, s=0
Line 1062: p=0, b=1, s=0
Line 1063: p=0, b=1, s=0
Line 1064: p=0, b=1, s=0
Line 1065: p=0, b=1, s=0
Line 1066: p=0, b=1, s=0
Line 1067: p=0, b=1, s=0
Line 1068: p=0, b=1, s=0
Line 1069: p=0, b=0, s=0
Line 1070: p=0, b=0, s=0
Line 1071: p=0, b=0, s=0
Line 1072: p=0, b=0, s=0
Line 1073: p=0, b=1, s=0
Line 1074: p=0, b=1, s=0
Line 1075: p=0, b=1, s=0
Line 1076: p=1, b=2, s=0
Line 1077: p=1, b=2, s=0
Line 1078: p=1, b=2, s=0
Line 1079: p=1, b=3, s=0
Line 1080: p=1, b=3, s=0
Line 1081: p=1, b=3, s=0
Line 1082: p=1, b=3, s=0
Line 1083: p=1, b=2, s=0
Line 1084: p=1, b=2, s=0
Line 1085: p=1, b=2, s=0
Line 1086: p=1, b=2, s=0
Line 1087: p=1, b=2, s=0
Line 1088: p=1, b=2, s=0
Line 1089: p=1, b=2, s=0
Line 1090: p=1, b=2, s=0
Line 1091: p=1, b=2, s=0
Line 1092: p=1, b=2, s=0
Line 1093: p=1, b=3, s=0
Line 1094: p=1, b=3, s=0
Line 1095: p=1, b=3, s=0
Line 1096: p=1, b=2, s=0
Line 1097: p=0, b=1, s=0
Line 1098: p=0, b=1, s=0
Line 1099: p=0, b=0, s=0
Line 1100: p=0, b=0, s=0
Line 1101: p=0, b=0, s=0
Line 1102: p=0, b=0, s=0
Line 1103: p=0, b=0, s=0
Line 1104: p=0, b=0, s=0
Line 1105: p=0, b=1, s=0
Line 1106: p=0, b=1, s=0
Line 1107: p=0, b=1, s=0
Line 1108: p=1, b=2, s=0
Line 1109: p=1, b=3, s=0
Line 1110: p=1, b=3, s=0
Line 1111: p=1, b=4, s=0
Line 1112: p=1, b=4, s=0
Line 1113: p=1, b=4, s=0
Line 1114: p=1, b=4, s=0
Line 1115: p=1, b=4, s=0
Line 1116: p=1, b=4, s=0
Line 1117: p=1, b=3, s=0
Line 1118: p=1, b=2, s=0
Line 1119: p=0, b=1, s=0
Line 1120: p=0, b=1, s=0
Line 1121: p=0, b=0, s=0
Line 1122: p=0, b=0, s=0
Line 1123: p=0, b=0, s=0
Line 1124: p=0, b=0, s=0
Line 1125: p=0, b=1, s=0
Line 1126: p=0, b=1, s=0
Line 1127: p=0, b=1, s=0
Line 1128: p=0, b=0, s=0
Line 1129: p=0, b=0, s=0
Line 1130: p=0, b=1, s=0
Line 1131: p=0, b=1, s=0
Line 1132: p=0, b=1, s=0
Line 1133: p=1, b=2, s=0
Line 1134: p=1, b=2, s=0
Line 1135: p=0, b=1, s=0
Line 1136: p=0, b=1, s=0
Line 1137: p=0, b=0, s=0
Line 1138: p=0, b=0, s=0
Line 1139: p=0, b=1, s=0
Line 1140: p=0, b=1, s=0
Line 1141: p=0, b=1, s=0
Line 1142: p=1, b=2, s=0
Line 1143: p=1, b=2, s=0
Line 1144: p=1, b=2, s=0
Line 1145: p=1, b=2, s=0
Line 1146: p=0, b=1, s=0
Line 1147: p=0, b=1, s=0
Line 1148: p=1, b=2, s=0
Line 1149: p=1, b=2, s=0
Line 1150: p=1, b=2, s=0
Line 1151: p=1, b=2, s=0
Line 1152: p=2, b=2, s=0
Line 1153: p=2, b=2, s=0
Line 1154: p=1, b=2, s=0
Line 1155: p=0, b=1, s=0
Line 1156: p=0, b=1, s=0
Line 1157: p=0, b=0, s=0
Line 1158: p=0, b=0, s=0
Line 1159: p=0, b=1, s=0
Line 1160: p=0, b=1, s=0
Line 1161: p=0, b=1, s=0
Line 1162: p=1, b=2, s=0
Line 1163: p=1, b=2, s=0
Line 1164: p=1, b=2, s=0
Line 1165: p=1, b=2, s=0
Line 1166: p=1, b=2, s=0
Line 1167: p=1, b=2, s=0
Line 1168: p=1, b=2, s=0
Line 1169: p=1, b=2, s=0
Line 1170: p=1, b=2, s=0
Line 1171: p=1, b=3, s=0
Line 1172: p=1, b=3, s=0
Line 1173: p=1, b=3, s=0
Line 1174: p=1, b=3, s=0
Line 1175: p=1, b=3, s=0
Line 1176: p=1, b=3, s=0
Line 1177: p=1, b=3, s=0
Line 1178: p=1, b=3, s=0
Line 1179: p=1, b=3, s=0
Line 1180: p=1, b=3, s=0
Line 1181: p=1, b=3, s=0
Line 1182: p=1, b=3, s=0
Line 1183: p=1, b=3, s=0
Line 1184: p=1, b=3, s=0
Line 1185: p=1, b=3, s=0
Line 1186: p=1, b=3, s=0
Line 1187: p=1, b=3, s=0
Line 1188: p=1, b=3, s=0
Line 1189: p=1, b=3, s=0
Line 1190: p=1, b=3, s=0
Line 1191: p=1, b=3, s=0
Line 1192: p=1, b=2, s=0
Line 1193: p=0, b=1, s=0
Line 1194: p=0, b=0, s=0
Line 1195: p=0, b=0, s=0
Line 1196: p=0, b=0, s=0
Line 1197: p=0, b=1, s=0
Line 1198: p=0, b=1, s=0
Line 1199: p=0, b=1, s=0
Line 1200: p=0, b=2, s=0
Line 1201: p=0, b=2, s=0
Line 1202: p=0, b=2, s=0
Line 1203: p=0, b=2, s=0
Line 1204: p=0, b=2, s=0
Line 1205: p=0, b=2, s=0
Line 1206: p=0, b=1, s=0
Line 1207: p=0, b=1, s=0
Line 1208: p=0, b=1, s=0
Line 1209: p=0, b=1, s=0
Line 1210: p=0, b=1, s=0
Line 1211: p=1, b=2, s=0
Line 1212: p=1, b=2, s=0
Line 1213: p=1, b=2, s=0
Line 1214: p=1, b=2, s=0
Line 1215: p=1, b=2, s=0
Line 1216: p=1, b=2, s=0
Line 1217: p=1, b=2, s=0
Line 1218: p=1, b=2, s=0
Line 1219: p=1, b=2, s=0
Line 1220: p=1, b=2, s=0
Line 1221: p=1, b=2, s=0
Line 1222: p=1, b=2, s=0
Line 1223: p=1, b=2, s=0
Line 1224: p=1, b=2, s=0
Line 1225: p=1, b=2, s=0
Line 1226: p=1, b=2, s=0
Line 1227: p=1, b=2, s=0
Line 1228: p=1, b=3, s=0
Line 1229: p=1, b=3, s=0
Line 1230: p=1, b=3, s=0
Line 1231: p=1, b=3, s=0
Line 1232: p=1, b=3, s=0
Line 1233: p=1, b=3, s=0
Line 1234: p=1, b=2, s=0
Line 1235: p=1, b=2, s=0
Line 1236: p=1, b=3, s=0
Line 1237: p=1, b=3, s=0
Line 1238: p=1, b=3, s=0
Line 1239: p=1, b=3, s=0
Line 1240: p=1, b=3, s=0
Line 1241: p=1, b=4, s=0
Line 1242: p=1, b=4, s=0
Line 1243: p=1, b=4, s=0
Line 1244: p=1, b=4, s=0
Line 1245: p=1, b=3, s=0
Line 1246: p=1, b=2, s=0
Line 1247: p=1, b=2, s=0
Line 1248: p=1, b=2, s=0
Line 1249: p=0, b=1, s=0
Line 1250: p=0, b=1, s=0
Line 1251: p=0, b=0, s=0
Line 1252: p=0, b=0, s=0
Line 1253: p=0, b=1, s=0
Line 1254: p=0, b=1, s=0
Line 1255: p=0, b=1, s=0
Line 1256: p=0, b=1, s=0
Line 1257: p=0, b=1, s=0
Line 1258: p=0, b=1, s=0
Line 1259: p=0, b=1, s=0
Line 1260: p=0, b=0, s=0
Line 1261: p=0, b=0, s=0
Line 1262: p=0, b=0, s=0
Line 1263: p=1, b=1, s=0
Line 1264: p=1, b=1, s=0
Line 1265: p=0, b=0, s=0
Line 1266: p=0, b=0, s=0
Line 1267: p=0, b=0, s=0
Line 1268: p=0, b=0, s=0
Line 1269: p=0, b=0, s=0
Line 1270: p=0, b=0, s=0
Line 1271: p=0, b=1, s=0
Line 1272: p=0, b=1, s=0
Line 1273: p=0, b=1, s=0
Line 1274: p=0, b=1, s=0
Line 1275: p=0, b=1, s=0
Line 1276: p=0, b=0, s=0
Line 1277: p=0, b=0, s=0
Line 1278: p=0, b=1, s=0
Line 1279: p=0, b=1, s=0
Line 1280: p=0, b=1, s=0
Line 1281: p=1, b=2, s=0
Line 1282: p=1, b=2, s=0
Line 1283: p=1, b=2, s=0
Line 1284: p=1, b=2, s=0
Line 1285: p=0, b=1, s=0
Line 1286: p=0, b=1, s=0
Line 1287: p=1, b=2, s=0
Line 1288: p=1, b=2, s=0
Line 1289: p=1, b=2, s=0
Line 1290: p=1, b=2, s=0
Line 1291: p=2, b=2, s=0
Line 1292: p=2, b=2, s=0
Line 1293: p=1, b=2, s=0
Line 1294: p=0, b=1, s=0
Line 1295: p=0, b=1, s=0
Line 1296: p=0, b=0, s=0
Line 1297: p=0, b=0, s=0
Line 1298: p=0, b=1, s=0
Line 1299: p=0, b=1, s=0
Line 1300: p=0, b=1, s=0
Line 1301: p=1, b=2, s=0
Line 1302: p=1, b=2, s=0
Line 1303: p=1, b=2, s=0
Line 1304: p=1, b=2, s=0
Line 1305: p=1, b=2, s=0
Line 1306: p=1, b=2, s=0
Line 1307: p=1, b=2, s=0
Line 1308: p=1, b=2, s=0
Line 1309: p=1, b=2, s=0
Line 1310: p=1, b=3, s=0
Line 1311: p=1, b=3, s=0
Line 1312: p=1, b=3, s=0
Line 1313: p=1, b=3, s=0
Line 1314: p=1, b=3, s=0
Line 1315: p=1, b=3, s=0
Line 1316: p=1, b=3, s=0
Line 1317: p=1, b=3, s=0
Line 1318: p=1, b=3, s=0
Line 1319: p=1, b=3, s=0
Line 1320: p=1, b=3, s=0
Line 1321: p=1, b=3, s=0
Line 1322: p=1, b=3, s=0
Line 1323: p=1, b=3, s=0
Line 1324: p=1, b=3, s=0
Line 1325: p=1, b=3, s=0
Line 1326: p=1, b=3, s=0
Line 1327: p=1, b=2, s=0
Line 1328: p=0, b=1, s=0
Line 1329: p=0, b=0, s=0
Line 1330: p=0, b=0, s=0
Line 1331: p=0, b=1, s=0
Line 1332: p=0, b=1, s=0
Line 1333: p=0, b=1, s=0
Line 1334: p=0, b=2, s=0
Line 1335: p=0, b=2, s=0
Line 1336: p=0, b=2, s=0
Line 1337: p=0, b=2, s=0
Line 1338: p=0, b=2, s=0
Line 1339: p=0, b=2, s=0
Line 1340: p=0, b=1, s=0
Line 1341: p=0, b=1, s=0
Line 1342: p=0, b=1, s=0
Line 1343: p=0, b=1, s=0
Line 1344: p=0, b=1, s=0
Line 1345: p=1, b=2, s=0
Line 1346: p=1, b=2, s=0
Line 1347: p=1, b=2, s=0
Line 1348: p=1, b=2, s=0
Line 1349: p=1, b=2, s=0
Line 1350: p=1, b=2, s=0
Line 1351: p=1, b=2, s=0
Line 1352: p=1, b=2, s=0
Line 1353: p=1, b=2, s=0
Line 1354: p=1, b=2, s=0
Line 1355: p=1, b=2, s=0
Line 1356: p=1, b=2, s=0
Line 1357: p=1, b=2, s=0
Line 1358: p=1, b=2, s=0
Line 1359: p=1, b=3, s=0
Line 1360: p=1, b=3, s=0
Line 1361: p=1, b=3, s=0
Line 1362: p=1, b=3, s=0
Line 1363: p=1, b=3, s=0
Line 1364: p=1, b=3, s=0
Line 1365: p=1, b=2, s=0
Line 1366: p=1, b=2, s=0
Line 1367: p=1, b=3, s=0
Line 1368: p=1, b=3, s=0
Line 1369: p=1, b=3, s=0
Line 1370: p=1, b=3, s=0
Line 1371: p=1, b=4, s=0
Line 1372: p=1, b=4, s=0
Line 1373: p=1, b=4, s=0
Line 1374: p=1, b=3, s=0
Line 1375: p=1, b=2, s=0
Line 1376: p=1, b=2, s=0
Line 1377: p=0, b=1, s=0
Line 1378: p=0, b=1, s=0
Line 1379: p=0, b=0, s=0
Line 1380: p=0, b=0, s=0
Line 1381: p=0, b=1, s=0
Line 1382: p=0, b=1, s=0
Line 1383: p=0, b=1, s=0
Line 1384: p=0, b=1, s=0
Line 1385: p=0, b=1, s=0
Line 1386: p=0, b=1, s=0
Line 1387: p=0, b=0, s=0
Line 1388: p=0, b=0, s=0
Line 1389: p=1, b=1, s=0
Line 1390: p=1, b=1, s=0
Line 1391: p=0, b=0, s=0
Line 1392: p=0, b=0, s=0
Line 1393: p=0, b=0, s=0
Line 1394: p=0, b=1, s=0
Line 1395: p=0, b=1, s=0
Line 1396: p=0, b=1, s=0
Line 1397: p=0, b=1, s=0
Line 1398: p=0, b=0, s=0
Line 1399: p=0, b=0, s=0
Line 1400: p=0, b=1, s=0
Line 1401: p=0, b=1, s=0
Line 1402: p=0, b=1, s=0
Line 1403: p=0, b=1, s=0
Line 1404: p=0, b=1, s=0
Line 1405: p=0, b=1, s=0
Line 1406: p=0, b=0, s=0
Line 1407: p=0, b=0, s=0
Line 1408: p=0, b=1, s=0
Line 1409: p=0, b=1, s=0
Line 1410: p=0, b=1, s=0
Line 1411: p=0, b=2, s=0
Line 1412: p=0, b=3, s=0
Line 1413: p=0, b=3, s=0
Line 1414: p=0, b=3, s=0
Line 1415: p=0, b=3, s=0
Line 1416: p=0, b=3, s=0
Line 1417: p=0, b=3, s=0
Line 1418: p=0, b=2, s=0
Line 1419: p=0, b=1, s=0
Line 1420: p=0, b=0, s=0
Line 1421: p=0, b=0, s=0
Line 1422: p=0, b=0, s=0
Line 1423: p=0, b=0, s=0
Line 1424: p=0, b=0, s=0
Line 1425: p=0, b=0, s=0
Line 1426: p=0, b=1, s=0
Line 1427: p=0, b=1, s=0
Line 1428: p=0, b=1, s=0
Line 1429: p=0, b=1, s=0
Line 1430: p=0, b=1, s=0
Line 1431: p=0, b=1, s=0
Line 1432: p=0, b=1, s=0
Line 1433: p=0, b=0, s=0
Line 1434: p=0, b=0, s=0
Line 1435: p=0, b=1, s=0
Line 1436: p=0, b=1, s=0
Line 1437: p=0, b=1, s=0
Line 1438: p=0, b=2, s=0
Line 1439: p=0, b=2, s=0
Line 1440: p=0, b=2, s=0
Line 1441: p=0, b=1, s=0
Line 1442: p=0, b=1, s=0
Line 1443: p=0, b=1, s=0
Line 1444: p=0, b=1, s=0
Line 1445: p=0, b=1, s=0
Line 1446: p=0, b=2, s=0
Line 1447: p=0, b=2, s=0
Line 1448: p=0, b=2, s=0
Line 1449: p=0, b=2, s=0
Line 1450: p=0, b=2, s=0
Line 1451: p=0, b=1, s=0
Line 1452: p=0, b=1, s=0
Line 1453: p=0, b=1, s=0
Line 1454: p=1, b=2, s=0
Line 1455: p=1, b=3, s=0
Line 1456: p=1, b=3, s=0
Line 1457: p=1, b=2, s=0
Line 1458: p=0, b=1, s=0
Line 1459: p=0, b=1, s=0
Line 1460: p=0, b=1, s=0
Line 1461: p=0, b=1, s=0
Line 1462: p=0, b=1, s=0
Line 1463: p=0, b=2, s=0
Line 1464: p=0, b=2, s=0
Line 1465: p=0, b=2, s=0
Line 1466: p=0, b=2, s=0
Line 1467: p=0, b=2, s=0
Line 1468: p=0, b=2, s=0
Line 1469: p=0, b=1, s=0
Line 1470: p=0, b=1, s=0
Line 1471: p=0, b=2, s=0
Line 1472: p=0, b=2, s=0
Line 1473: p=0, b=1, s=0
Line 1474: p=0, b=2, s=0
Line 1475: p=0, b=2, s=0
Line 1476: p=1, b=3, s=0
Line 1477: p=1, b=3, s=0
Line 1478: p=1, b=4, s=0
Line 1479: p=1, b=4, s=0
Line 1480: p=1, b=4, s=0
Line 1481: p=1, b=4, s=0
Line 1482: p=1, b=5, s=0
Line 1483: p=2, b=6, s=0
Line 1484: p=2, b=6, s=0
Line 1485: p=1, b=5, s=0
Line 1486: p=1, b=4, s=0
Line 1487: p=1, b=3, s=0
Line 1488: p=1, b=3, s=0
Line 1489: p=1, b=3, s=0
Line 1490: p=0, b=2, s=0
Line 1491: p=0, b=1, s=0
Line 1492: p=0, b=2, s=0
Line 1493: p=1, b=3, s=0
Line 1494: p=1, b=3, s=0
Line 1495: p=0, b=2, s=0
Line 1496: p=0, b=2, s=0
Line 1497: p=0, b=1, s=0
Line 1498: p=0, b=2, s=0
Line 1499: p=1, b=3, s=0
Line 1500: p=1, b=3, s=0
Line 1501: p=0, b=2, s=0
Line 1502: p=0, b=2, s=0
Line 1503: p=0, b=1, s=0
Line 1504: p=0, b=2, s=0
Line 1505: p=0, b=2, s=0
Line 1506: p=0, b=2, s=0
Line 1507: p=0, b=1, s=0
Line 1508: p=0, b=2, s=0
Line 1509: p=0, b=2, s=0
Line 1510: p=0, b=2, s=0
Line 1511: p=0, b=2, s=0
Line 1512: p=1, b=3, s=0
Line 1513: p=1, b=4, s=0
Line 1514: p=1, b=4, s=0
Line 1515: p=2, b=5, s=0
Line 1516: p=2, b=6, s=0
Line 1517: p=2, b=6, s=0
Line 1518: p=2, b=6, s=0
Line 1519: p=2, b=5, s=0
Line 1520: p=1, b=4, s=0
Line 1521: p=1, b=4, s=0
Line 1522: p=1, b=4, s=0
Line 1523: p=1, b=3, s=0
Line 1524: p=0, b=2, s=0
Line 1525: p=0, b=1, s=0
Line 1526: p=0, b=2, s=0
Line 1527: p=0, b=2, s=0
Line 1528: p=0, b=2, s=0
Line 1529: p=0, b=1, s=0
Line 1530: p=0, b=2, s=0
Line 1531: p=1, b=3, s=0
Line 1532: p=1, b=3, s=0
Line 1533: p=1, b=3, s=0
Line 1534: p=1, b=3, s=0
Line 1535: p=1, b=3, s=0
Line 1536: p=1, b=3, s=0
Line 1537: p=0, b=2, s=0
Line 1538: p=0, b=1, s=0
Line 1539: p=0, b=0, s=0
Line 1540: p=0, b=0, s=0
Line 1541: p=0, b=0, s=0
Line 1542: p=0, b=0, s=0
Line 1543: p=0, b=0, s=0
Line 1544: p=0, b=0, s=0
Line 1545: p=0, b=1, s=0
Line 1546: p=0, b=2, s=0
Line 1547: p=0, b=2, s=0
Line 1548: p=0, b=2, s=0
Line 1549: p=0, b=2, s=0
Line 1550: p=0, b=2, s=0
Line 1551: p=0, b=2, s=0
Line 1552: p=0, b=1, s=0
Line 1553: p=1, b=2, s=0
Line 1554: p=1, b=2, s=0
Line 1555: p=1, b=2, s=0
Line 1556: p=1, b=2, s=0
Line 1557: p=0, b=1, s=0
Line 1558: p=0, b=1, s=0
Line 1559: p=1, b=2, s=0
Line 1560: p=1, b=3, s=0
Line 1561: p=1, b=3, s=0
Line 1562: p=1, b=3, s=0
Line 1563: p=1, b=3, s=0
Line 1564: p=1, b=3, s=0
Line 1565: p=1, b=2, s=0
Line 1566: p=0, b=1, s=0
Line 1567: p=0, b=1, s=0
Line 1568: p=0, b=0, s=0
Line 1569: p=0, b=0, s=0
Line 1570: p=0, b=1, s=0
Line 1571: p=0, b=1, s=0
Line 1572: p=0, b=0, s=0
Line 1573: p=0, b=0, s=0
Line 1574: p=0, b=1, s=0
Line 1575: p=0, b=1, s=0
Line 1576: p=0, b=0, s=0
Line 1577: p=0, b=0, s=0
Line 1578: p=0, b=1, s=0
Line 1579: p=0, b=1, s=0
Line 1580: p=0, b=1, s=0
Line 1581: p=0, b=1, s=0
Line 1582: p=0, b=1, s=0
Line 1583: p=0, b=1, s=0
Line 1584: p=0, b=2, s=0
Line 1585: p=0, b=2, s=0
Line 1586: p=0, b=2, s=0
Line 1587: p=0, b=2, s=0
Line 1588: p=0, b=1, s=0
Line 1589: p=0, b=1, s=0
Line 1590: p=0, b=1, s=0
Line 1591: p=0, b=1, s=0
Line 1592: p=0, b=1, s=0
Line 1593: p=0, b=0, s=0
Line 1594: p=0, b=0, s=0
Line 1595: p=0, b=1, s=0
Line 1596: p=0, b=1, s=0
Line 1597: p=0, b=1, s=0
Line 1598: p=1, b=2, s=0
Line 1599: p=1, b=2, s=0
Line 1600: p=2, b=3, s=0
Line 1601: p=2, b=3, s=0
Line 1602: p=2, b=3, s=0
Line 1603: p=2, b=3, s=0
Line 1604: p=2, b=3, s=0
Line 1605: p=2, b=3, s=0
Line 1606: p=2, b=3, s=0
Line 1607: p=2, b=3, s=0
Line 1608: p=1, b=2, s=0
Line 1609: p=1, b=3, s=0
Line 1610: p=1, b=3, s=0
