timestamp,lux,occupancy,brightness,lamp_state
2026-02-10T14:59:13.348468,11.7,False,0,unknown
2026-02-10T14:59:16.360334,11.7,False,0,unknown
2026-02-10T14:59:19.355339,11.7,False,0,unknown
2026-02-10T14:59:22.365929,11.7,False,0,unknown
2026-02-10T14:59:25.487499,11.7,False,0,unknown
2026-02-10T14:59:28.389443,11.7,False,0,unknown
2026-02-10T14:59:31.375516,11.7,False,0,unknown
2026-02-10T14:59:34.370126,11.7,False,0,unknown
2026-02-10T14:59:37.371686,11.7,False,0,unknown
2026-02-10T14:59:40.376390,11.7,False,0,unknown
2026-02-10T14:59:43.442897,11.7,False,0,unknown
2026-02-10T14:59:46.401286,11.7,False,0,unknown
2026-02-10T14:59:49.387545,11.7,False,0,unknown
2026-02-10T14:59:52.385211,11.7,False,0,unknown
2026-02-10T14:59:55.390536,11.7,False,0,unknown
2026-02-10T14:59:58.404401,11.7,False,0,unknown
2026-02-10T15:00:01.403380,11.7,False,0,unknown
2026-02-10T15:00:04.407215,11.7,False,0,unknown
2026-02-10T15:00:07.402688,11.7,False,0,unknown
2026-02-10T15:00:10.429103,11.7,False,0,unknown
2026-02-10T15:00:13.419196,11.7,False,0,unknown
2026-02-10T15:00:16.414154,11.7,False,0,unknown
2026-02-10T15:00:19.414758,11.7,False,0,unknown
2026-02-10T15:00:22.415125,11.7,False,0,unknown
2026-02-10T15:00:25.507849,11.7,False,0,unknown
2026-02-10T15:00:28.425127,11.7,False,0,unknown
2026-02-10T15:00:31.455095,11.7,False,0,unknown
2026-02-10T15:00:34.434157,11.7,False,0,unknown
2026-02-10T15:00:37.435170,11.7,False,0,unknown
2026-02-10T15:00:40.447673,11.7,False,0,unknown
2026-02-10T15:00:43.457298,11.7,False,0,unknown
2026-02-10T15:00:46.491956,11.7,False,0,unknown
2026-02-10T15:00:49.490763,12.5,False,0,unknown
2026-02-10T15:00:52.457327,12.5,False,0,unknown
2026-02-10T15:00:55.511943,12.5,False,0,unknown
2026-02-10T15:00:58.669729,12.5,False,0,unknown
2026-02-10T15:01:01.466378,12.5,False,0,unknown
2026-02-10T15:01:04.462573,12.5,False,0,unknown
2026-02-10T15:01:07.478348,12.5,False,0,unknown
2026-02-10T15:01:10.470741,12.5,False,0,unknown
2026-02-10T15:01:13.471581,12.5,False,0,unknown
2026-02-10T15:01:16.477634,12.5,False,0,unknown
2026-02-10T15:01:19.474392,12.5,False,0,unknown
2026-02-10T15:01:22.479199,12.5,False,0,unknown
2026-02-10T15:01:25.520357,12.5,False,0,unknown
2026-02-10T15:01:28.501937,12.5,False,0,unknown
2026-02-10T15:01:31.528753,12.5,False,0,unknown
2026-02-10T15:01:34.543123,12.5,False,0,unknown
2026-02-10T15:01:37.555637,12.5,False,0,unknown
2026-02-10T15:01:41.273286,12.5,False,0,unknown
2026-02-10T15:01:43.654341,12.5,False,0,unknown
2026-02-10T15:01:46.774285,13.3,False,0,unknown
2026-02-10T15:01:49.558744,13.3,False,0,unknown
2026-02-10T15:01:52.614409,13.3,False,0,unknown
2026-02-10T15:01:55.892457,13.3,False,0,unknown
2026-02-10T15:01:59.320891,13.3,False,0,unknown
2026-02-10T15:02:01.573144,13.3,False,0,unknown
2026-02-10T15:02:04.552808,13.3,False,0,unknown
2026-02-10T15:02:12.970871,13.3,False,0,unknown
2026-02-10T15:02:13.021580,13.3,False,0,unknown
2026-02-10T15:02:13.555368,13.3,False,0,unknown
2026-02-10T15:02:16.556499,13.3,False,0,unknown
2026-02-10T15:02:19.858333,13.3,False,0,unknown
2026-02-10T15:02:22.580323,13.3,False,0,unknown
2026-02-10T15:02:25.552403,13.3,False,0,unknown
2026-02-10T15:02:28.598950,13.3,False,0,unknown
2026-02-10T15:02:31.833033,13.3,False,0,unknown
2026-02-10T15:02:34.569876,13.3,False,0,unknown
2026-02-10T15:02:37.563513,14.2,False,0,unknown
2026-02-10T15:02:40.593464,13.3,False,0,unknown
2026-02-10T15:02:43.652295,14.2,False,0,unknown
2026-02-10T15:02:46.598378,14.2,False,0,unknown
2026-02-10T15:02:49.573779,14.2,False,0,unknown
2026-02-10T15:02:52.598220,14.2,False,0,unknown
2026-02-10T15:02:55.603825,17.5,False,0,unknown
2026-02-10T15:02:58.581385,13.3,False,0,unknown
2026-02-10T15:03:01.582891,15,False,0,unknown
2026-02-10T15:03:04.598906,15,False,0,unknown
2026-02-10T15:03:07.600677,12.5,False,0,unknown
2026-02-10T15:03:10.604953,11.7,False,0,unknown
2026-02-10T15:03:13.634790,11.7,False,0,unknown
2026-02-10T15:03:16.627646,11.7,False,0,unknown
2026-02-10T15:03:19.707724,11.7,False,0,unknown
2026-02-10T15:03:24.885251,11.7,False,0,unknown
2026-02-10T15:03:25.925929,11.7,False,0,unknown
2026-02-10T15:03:28.656304,11.7,False,0,unknown
2026-02-10T15:03:31.619411,11.7,False,0,unknown
2026-02-10T15:03:36.173561,11.7,False,0,unknown
