timestamp,temperature,humidity,occupancy,ac_temp_setting,ac_state
2026-02-10T15:02:23.788242,25.8,73.8,False,24,off
2026-02-10T15:02:23.879560,25.9,73.8,False,24,off
2026-02-10T15:02:29.272144,25.8,73.8,False,24,off
2026-02-10T15:02:33.155510,25.8,73.9,False,24,off
2026-02-10T15:02:42.830912,25.8,73.9,False,24,off
2026-02-10T15:02:43.114417,25.8,73.9,False,24,off
2026-02-10T15:02:48.083097,25.8,74,False,24,off
2026-02-10T15:02:53.115148,25.8,74,False,24,off
2026-02-10T15:02:58.115932,25.8,74.1,False,24,off
2026-02-10T15:03:03.107215,25.8,74.1,False,24,off
2026-02-10T15:03:09.277352,25.8,74.1,False,24,off
2026-02-10T15:03:14.376058,25.8,74.2,False,24,off
2026-02-10T15:03:45.281881,25.8,74.3,False,24,off
2026-02-10T15:03:48.221116,25.8,74.4,False,24,off
2026-02-10T15:03:53.227938,25.8,74.4,False,24,off
2026-02-10T15:03:58.236936,25.8,74.4,False,24,off
2026-02-10T15:04:03.305447,25.8,74.4,False,24,off
2026-02-10T15:04:08.244392,25.8,74.5,False,24,off
2026-02-10T15:04:14.319204,25.8,74.5,False,24,off
2026-02-10T15:04:18.278436,25.8,74.6,False,24,off
2026-02-10T15:04:23.292177,25.8,74.7,False,24,off
2026-02-10T15:04:28.306781,25.8,74.7,False,24,off
2026-02-10T15:04:33.297495,25.8,74.6,False,24,off
2026-02-10T15:04:38.307749,25.8,74.6,False,24,off
2026-02-10T15:04:43.298372,25.8,74.6,False,24,off
2026-02-10T15:04:48.331247,25.8,74.6,False,24,off
2026-02-10T15:04:54.337095,25.8,74.6,False,24,off
2026-02-10T15:04:59.792486,25.8,74.6,False,24,off
2026-02-10T15:05:03.339611,25.8,74.6,False,24,off
2026-02-10T15:05:08.640620,25.8,74.6,False,24,off
2026-02-10T15:05:13.394295,25.8,74.6,False,24,off
2026-02-10T15:05:18.440040,25.8,74.6,False,24,off
2026-02-10T15:05:25.928935,25.8,74.7,False,24,off
2026-02-10T15:05:28.394671,25.8,74.6,False,24,off
2026-02-10T15:05:33.414227,25.8,74.6,False,24,off
2026-02-10T15:05:38.673049,25.8,74.6,False,24,off
2026-02-10T15:05:45.869539,25.8,74.6,False,24,off
2026-02-10T15:05:48.447020,25.8,74.6,False,24,off
2026-02-10T15:05:53.757843,25.7,74.7,False,24,off
2026-02-10T15:06:04.413372,25.8,74.7,False,24,off
2026-02-10T15:06:04.644470,25.8,74.7,False,24,off
2026-02-10T15:06:18.805750,25.7,74.7,False,24,off
2026-02-10T15:06:18.913400,25.7,74.7,False,24,off
2026-02-10T15:06:18.913616,25.8,74.7,False,24,off
2026-02-10T15:06:23.500288,25.8,74.7,False,24,off
2026-02-10T15:06:30.220060,25.8,74.7,False,24,off
2026-02-10T15:06:33.553161,25.8,74.8,False,24,off
2026-02-10T15:06:38.827634,25.8,74.8,False,24,off
2026-02-10T15:07:05.234491,25.8,74.9,False,24,off
2026-02-10T15:07:17.255508,25.8,74.9,False,24,off
2026-02-10T15:07:17.255905,25.8,74.9,False,24,off
2026-02-10T15:07:42.439431,25.8,74.8,False,24,off
2026-02-10T15:07:43.691845,25.8,74.7,False,24,off
2026-02-10T15:07:51.204259,25.8,74.9,False,24,off
2026-02-10T15:07:55.750253,25.8,75,False,24,off
2026-02-10T15:07:58.668200,25.8,75,False,24,off
2026-02-10T15:08:09.204117,25.9,74.9,False,24,off
2026-02-10T15:08:10.737257,25.9,74.8,False,24,off
2026-02-10T15:08:13.721108,25.9,74.7,False,24,off
2026-02-10T15:08:18.702401,25.9,74.6,False,24,off
2026-02-10T15:08:23.714526,25.9,74.6,False,24,off
2026-02-10T15:08:28.724433,25.9,74.5,False,24,off
2026-02-10T15:08:33.811671,25.9,74.5,False,24,off
2026-02-10T15:08:38.803576,25.9,74.5,False,24,off
2026-02-10T15:08:43.767594,25.9,74.5,False,24,off
2026-02-10T15:08:48.755188,25.9,74.4,False,24,off
2026-02-10T15:08:53.784328,25.9,74.4,False,24,off
2026-02-10T15:08:58.776943,25.9,74.5,False,24,off
2026-02-10T15:09:03.785832,25.9,74.5,False,24,off
2026-02-10T15:09:08.802344,25.9,74.5,False,24,off
2026-02-10T15:09:13.804254,25.9,74.5,False,24,off
2026-02-10T15:09:20.208153,25.9,74.5,False,24,off
2026-02-10T15:09:26.743296,25.9,74.5,False,24,off
2026-02-10T15:09:51.822582,25.9,74.5,False,24,off
2026-02-10T15:09:56.834767,25.9,74.4,False,24,off
2026-02-10T15:10:01.847541,25.9,74.5,False,24,off
2026-02-10T15:10:08.252408,25.9,74.5,False,24,off
2026-02-10T15:10:13.285359,25.9,74.5,False,24,off
2026-02-10T15:10:16.868319,25.9,74.6,False,24,off
2026-02-10T15:10:21.904160,26,74.8,False,24,off
2026-02-10T15:10:28.141721,26,74.9,False,24,off
2026-02-10T15:10:36.157578,26,74.7,False,24,off
2026-02-10T15:10:36.914329,26,74.7,False,24,off
2026-02-10T15:10:41.942513,26,74.6,False,24,off
2026-02-10T15:10:46.914092,26,74.6,False,24,off
2026-02-10T15:10:51.922695,26.1,74.8,False,24,off
2026-02-10T15:10:56.970970,26.1,74.9,False,24,off
2026-02-10T15:11:02.372271,26.1,74.9,False,24,off
2026-02-10T15:11:06.974711,26.1,74.7,False,24,off
2026-02-10T15:11:12.027417,26.1,74.6,False,24,off
2026-02-10T15:11:16.964997,26.1,74.6,False,24,off
2026-02-10T15:11:21.972862,26.1,74.5,False,24,off
2026-02-10T15:11:26.987503,26.1,74.4,False,24,off
2026-02-10T15:11:32.001981,26.2,74.3,False,24,off
2026-02-10T15:11:37.023211,26.2,74.2,False,24,off
2026-02-10T15:11:42.009663,26.2,74.3,False,24,off
2026-02-10T15:11:47.022290,26.2,74.2,False,24,off
2026-02-10T15:11:52.032271,26.2,74.2,False,24,off
2026-02-10T15:11:57.038308,26.2,74.1,False,24,off
2026-02-10T15:12:02.050558,26.2,74.1,False,24,off
2026-02-10T15:12:07.054282,26.2,74.1,False,24,off
2026-02-10T15:12:12.070261,26.2,74,False,24,off
2026-02-10T15:12:17.126215,26.2,74,False,24,off
2026-02-10T15:12:22.121533,26.2,74.1,False,24,off
2026-02-10T15:12:27.096153,26.2,74,False,24,off
2026-02-10T15:12:32.115276,26.2,74,False,24,off
2026-02-10T15:12:37.116015,26.2,74,False,24,off
2026-02-10T15:12:42.117880,26.3,73.9,False,24,off
2026-02-10T15:12:47.133687,26.3,74,False,24,off
2026-02-10T15:12:52.137725,26.2,74,False,24,off
2026-02-10T15:12:57.172633,26.2,74,False,24,off
2026-02-10T15:13:02.156815,26.3,74.1,False,24,off
2026-02-10T15:13:07.440945,26.3,74.2,False,24,off
2026-02-10T15:13:12.181846,26.3,74.1,False,24,off
2026-02-10T15:13:17.190030,26.3,73.9,False,24,off
2026-02-10T15:13:22.197771,26.3,73.9,False,24,off
2026-02-10T15:13:27.199191,26.3,73.9,False,24,off
2026-02-10T15:13:32.228442,26.3,73.9,False,24,off
2026-02-10T15:13:37.238424,26.3,73.8,False,24,off
2026-02-10T15:13:42.234616,26.3,73.7,False,24,off
2026-02-10T15:13:47.248476,26.3,73.7,False,24,off
2026-02-10T15:13:52.251374,26.4,73.7,False,24,off
2026-02-10T15:13:57.259784,26.4,73.6,False,24,off
2026-02-10T15:14:02.268195,26.4,73.7,False,24,off
2026-02-10T15:14:07.301339,26.4,73.7,False,24,off
2026-02-10T15:14:12.306075,26.4,73.6,False,24,off
2026-02-10T15:14:17.359262,26.4,73.6,False,24,off
2026-02-10T15:14:22.305098,26.4,73.5,False,24,off
2026-02-10T15:14:27.318187,26.4,73.5,False,24,off
2026-02-10T15:14:32.322955,26.4,73.4,False,24,off
2026-02-10T15:14:37.348439,26.4,73.4,False,24,off
2026-02-10T15:14:42.439407,26.4,73.5,False,24,off
2026-02-10T15:14:47.351066,26.4,73.5,False,24,off
2026-02-10T15:14:52.374474,26.4,73.5,False,24,off
2026-02-10T15:14:57.570371,26.5,73.5,False,24,off
2026-02-10T15:15:02.389090,26.5,73.5,False,24,off
2026-02-10T15:15:07.385071,26.5,73.5,False,24,off
2026-02-10T15:15:12.397930,26.5,73.5,False,24,off
2026-02-10T15:15:17.406342,26.5,73.5,False,24,off
2026-02-10T15:15:22.436472,26.4,73.5,False,24,off
2026-02-10T15:15:27.453476,26.5,73.5,False,24,off
2026-02-10T15:15:57.501879,26.5,73.3,False,24,off
2026-02-10T15:16:02.489056,26.5,73.3,False,24,off
2026-02-10T15:16:07.520864,26.5,73.4,False,24,off
2026-02-10T15:16:12.516356,26.5,73.3,False,24,off
2026-02-10T15:16:18.140964,26.5,73.4,False,24,off
2026-02-10T15:16:22.533186,26.5,73.3,False,24,off
2026-02-10T15:16:27.551816,26.5,73.4,False,24,off
2026-02-10T15:16:32.637659,26.5,73.4,False,24,off
2026-02-10T15:16:37.585983,26.5,73.5,False,24,off
2026-02-10T15:16:42.621749,26.5,73.6,False,24,off
2026-02-10T15:16:47.574303,26.5,73.6,False,24,off
2026-02-10T15:16:52.584867,26.5,73.7,False,24,off
2026-02-10T15:16:57.587735,26.5,73.6,False,24,off
2026-02-10T15:17:02.637123,26.5,73.6,False,24,off
2026-02-10T15:17:07.639929,26.5,73.5,False,24,off
2026-02-10T15:17:13.087181,26.5,73.5,False,24,off
2026-02-10T15:17:17.690831,26.5,73.6,False,24,off
2026-02-10T15:17:22.688623,26.5,73.5,False,24,off
2026-02-10T15:17:27.661126,26.5,73.6,False,24,off
2026-02-10T15:17:32.670363,26.5,73.6,False,24,off
2026-02-10T15:17:37.700470,26.5,73.5,False,24,off
2026-02-10T15:17:42.697940,26.5,73.6,False,24,off
2026-02-10T15:17:47.713756,26.5,73.5,False,24,off
2026-02-10T15:17:52.701231,26.5,73.6,False,24,off
2026-02-10T15:17:57.716619,26.5,73.7,False,24,off
2026-02-10T15:18:02.728874,26.5,73.7,False,24,off
2026-02-10T15:18:07.745161,26.5,73.6,False,24,off
2026-02-10T15:18:12.759737,26.5,73.5,False,24,off
2026-02-10T15:18:17.747869,26.5,73.5,False,24,off
2026-02-10T15:18:22.775727,26.5,73.5,False,24,off
2026-02-10T15:18:27.787345,26.5,73.6,False,24,off
2026-02-10T15:18:32.786839,26.5,73.5,False,24,off
2026-02-10T15:18:44.136352,26.5,73.6,False,24,off
2026-02-10T15:18:49.133994,26.5,73.5,False,24,off
2026-02-10T15:18:54.168904,26.5,73.5,False,24,off
2026-02-10T15:18:59.185312,26.5,73.4,False,24,off
2026-02-10T15:19:04.174528,26.5,73.5,False,24,off
2026-02-10T15:19:09.194075,26.5,73.5,False,24,off
2026-02-10T15:19:14.176624,26.5,73.6,False,24,off
2026-02-10T15:19:19.203110,26.5,73.6,False,24,off
2026-02-10T15:19:24.213376,26.5,73.6,False,24,off
2026-02-10T15:19:29.203846,26.5,73.6,False,24,off
2026-02-10T15:19:34.236926,26.5,73.7,False,24,off
2026-02-10T15:19:39.249162,26.5,73.7,False,24,off
2026-02-10T15:19:44.463971,26.5,73.7,False,24,off
2026-02-10T15:19:49.396080,26.5,73.6,False,24,off
2026-02-10T15:19:54.259692,26.5,73.6,False,24,off
2026-02-10T15:19:59.571231,26.5,73.5,False,24,off
2026-02-10T15:20:04.272264,26.5,73.6,False,24,off
2026-02-10T15:20:09.282006,26.5,73.6,False,24,off
2026-02-10T15:20:14.313901,26.5,73.6,False,24,off
2026-02-10T15:20:19.301214,26.5,73.7,False,24,off
2026-02-10T15:20:24.310560,26.5,73.7,False,24,off
2026-02-10T15:20:29.317169,26.5,73.6,False,24,off
2026-02-10T15:20:34.330972,26.5,73.7,False,24,off
2026-02-10T15:20:39.334805,26.6,73.6,False,24,off
2026-02-10T15:20:44.352286,26.6,73.6,False,24,off
2026-02-10T15:20:49.358318,26.6,73.5,False,24,off
2026-02-10T15:20:54.372595,26.6,73.6,False,24,off
2026-02-10T15:20:59.377319,26.6,73.7,False,24,off
2026-02-10T15:21:04.386614,26.6,73.7,False,24,off
2026-02-10T15:21:09.412582,26.6,73.6,False,24,off
2026-02-10T15:21:14.400238,26.6,73.6,False,24,off
2026-02-10T15:21:19.414155,26.6,73.5,False,24,off
2026-02-10T15:21:24.424504,26.6,73.5,False,24,off
2026-02-10T15:21:29.431192,26.6,73.6,False,24,off
2026-02-10T15:21:34.437629,26.6,73.7,False,24,off
2026-02-10T15:21:39.449592,26.6,73.7,False,24,off
2026-02-10T15:21:44.464969,26.6,73.8,False,24,off
2026-02-10T15:21:49.465350,26.6,73.8,False,24,off
2026-02-10T15:21:54.478722,26.6,73.8,False,24,off
2026-02-10T15:21:59.486586,26.6,73.7,False,24,off
2026-02-10T15:22:04.500019,26.6,73.5,False,24,off
2026-02-10T15:22:09.502881,26.6,73.5,False,24,off
2026-02-10T15:22:14.514111,26.6,73.4,False,24,off
2026-02-10T15:22:19.553027,26.6,73.4,False,24,off
2026-02-10T15:22:24.533044,26.6,73.5,False,24,off
2026-02-10T15:22:29.543647,26.6,73.5,False,24,off
2026-02-10T15:22:34.557229,26.5,73.5,False,24,off
2026-02-10T15:22:39.586696,26.5,73.5,False,24,off
2026-02-10T15:22:44.574012,26.5,73.5,False,24,off
2026-02-10T15:22:49.579338,26.5,73.6,False,24,off
2026-02-10T15:22:54.591569,26.5,73.6,False,24,off
2026-02-10T15:22:59.598450,26.5,73.7,False,24,off
2026-02-10T15:23:04.607315,26.5,73.7,False,24,off
2026-02-10T15:23:09.633831,26.5,73.8,False,24,off
2026-02-10T15:23:14.643163,26.5,73.8,False,24,off
2026-02-10T15:23:19.639498,26.4,73.8,False,24,off
2026-02-10T15:23:24.644321,26.4,73.9,False,24,off
2026-02-10T15:23:29.653562,26.4,73.9,False,24,off
2026-02-10T15:23:34.662998,26.4,74,False,24,off
2026-02-10T15:23:39.672610,26.4,74.1,False,24,off
2026-02-10T15:23:44.997362,26.4,74.2,False,24,off
2026-02-10T15:23:49.705980,26.4,74.3,False,24,off
2026-02-10T15:23:54.718844,26.4,74.2,False,24,off
2026-02-10T15:23:59.709847,26.5,74.2,False,24,off
2026-02-10T15:24:04.718591,26.5,74.1,False,24,off
2026-02-10T15:24:09.729728,26.5,74.1,False,24,off
2026-02-10T15:24:14.738007,26.5,74.1,False,24,off
2026-02-10T15:24:19.750695,26.5,74.1,False,24,off
2026-02-10T15:24:24.761974,26.5,74.1,False,24,off
2026-02-10T15:24:29.766483,26.5,74,False,24,off
2026-02-10T15:24:34.774606,26.5,74,False,24,off
2026-02-10T15:24:39.812491,26.5,74.1,False,24,off
2026-02-10T15:24:44.799348,26.5,74,False,24,off
2026-02-10T15:24:49.802257,26.5,74,False,24,off
2026-02-10T15:24:54.811792,26.5,73.9,False,24,off
2026-02-10T15:24:59.820884,26.5,73.9,False,24,off
2026-02-10T15:25:04.833130,26.5,73.9,False,24,off
2026-02-10T15:25:09.848251,26.5,73.9,False,24,off
2026-02-10T15:25:14.848639,26.5,74,False,24,off
2026-02-10T15:25:19.858014,26.5,74,False,24,off
2026-02-10T15:25:24.867699,26.5,74,False,24,off
2026-02-10T15:25:29.873993,26.5,74,False,24,off
2026-02-10T15:25:34.920345,26.5,74,False,24,off
2026-02-10T15:25:39.901824,26.5,74,False,24,off
2026-02-10T15:25:44.908146,26.5,74,False,24,off
2026-02-10T15:25:49.922950,26.5,74,False,24,off
2026-02-10T15:25:54.923040,26.5,74,False,24,off
2026-02-10T15:25:59.934720,26.5,74.1,False,24,off
2026-02-10T15:26:04.946486,26.5,74,False,24,off
2026-02-10T15:26:09.955162,26.5,74,False,24,off
2026-02-10T15:26:14.960136,26.5,74,False,24,off
2026-02-10T15:26:19.969239,26.5,74,False,24,off
2026-02-10T15:26:24.979193,26.5,73.9,False,24,off
2026-02-10T15:26:29.988271,26.5,73.9,False,24,off
2026-02-10T15:26:34.999402,26.5,73.9,False,24,off
2026-02-10T15:26:40.031202,26.5,74,False,24,off
2026-02-10T15:26:45.018933,26.5,74,False,24,off
2026-02-10T15:26:50.032857,26.5,74.1,False,24,off
2026-02-10T15:26:55.034943,26.5,74,False,24,off
2026-02-10T15:27:00.044021,26.5,74,False,24,off
2026-02-10T15:27:05.053562,26.5,74,False,24,off
2026-02-10T15:27:10.062265,26.5,74,False,24,off
2026-02-10T15:27:15.375367,26.5,74.1,False,24,off
2026-02-10T15:27:20.128217,26.5,74.1,False,24,off
2026-02-10T15:27:25.090941,26.5,74.1,False,24,off
2026-02-10T15:27:30.104197,26.5,74.2,False,24,off
2026-02-10T15:27:35.117768,26.5,74.2,False,24,off
2026-02-10T15:27:40.122879,26.5,74.3,False,24,off
2026-02-10T15:27:45.134022,26.5,74.3,False,24,off
2026-02-10T15:27:50.147862,26.5,74.4,False,24,off
2026-02-10T15:27:55.485676,26.5,74.5,False,24,off
2026-02-10T15:28:00.176018,26.5,74.6,False,24,off
2026-02-10T15:28:05.162053,26.5,74.5,False,24,off
2026-02-10T15:28:10.197029,26.5,74.4,False,24,off
2026-02-10T15:28:15.195381,26.6,74.3,False,24,off
2026-02-10T15:28:20.192333,26.5,74.3,False,24,off
2026-02-10T15:28:25.203338,26.6,74.3,False,24,off
2026-02-10T15:28:30.212354,26.5,74.3,False,24,off
2026-02-10T15:28:35.226268,26.6,74.3,False,24,off
2026-02-10T15:28:40.233836,26.5,74.3,False,24,off
2026-02-10T15:28:45.432763,26.6,74.3,False,24,off
2026-02-10T15:28:50.260696,26.5,74.4,False,24,off
2026-02-10T15:28:55.257473,26.6,74.4,False,24,off
2026-02-10T15:29:00.396330,26.6,74.3,False,24,off
2026-02-10T15:29:05.279936,26.6,74.2,False,24,off
2026-02-10T15:29:10.310849,26.6,74.1,False,24,off
2026-02-10T15:29:15.299895,26.6,74.1,False,24,off
2026-02-10T15:29:20.304318,26.6,74.1,False,24,off
2026-02-10T15:29:25.318179,26.5,74.1,False,24,off
2026-02-10T15:29:30.628228,26.5,74.2,False,24,off
2026-02-10T15:29:35.333557,26.5,74.2,False,24,off
2026-02-10T15:29:40.374502,26.5,74.1,False,24,off
2026-02-10T15:29:45.363357,26.5,74.1,False,24,off
2026-02-10T15:29:50.379015,26.5,74.1,False,24,off
2026-02-10T15:29:55.370833,26.5,74.2,False,24,off
2026-02-10T15:30:00.384909,26.5,74.3,False,24,off
2026-02-10T15:30:05.392292,26.5,74.2,False,24,off
2026-02-10T15:30:10.426448,26.5,74.2,False,24,off
2026-02-10T15:30:15.414082,26.5,74.3,False,24,off
2026-02-10T15:30:20.438224,26.5,74.3,False,24,off
2026-02-10T15:30:25.440695,26.5,74.3,False,24,off
2026-02-10T15:30:30.552304,26.4,74.4,False,24,off
2026-02-10T15:30:35.456352,26.4,74.4,False,24,off
2026-02-10T15:30:40.454924,26.4,74.4,False,24,off
2026-02-10T15:30:45.463463,26.4,74.5,False,24,off
2026-02-10T15:30:50.476820,26.4,74.5,False,24,off
2026-02-10T15:30:55.577601,26.4,74.7,False,24,off
2026-02-10T15:31:00.523578,26.4,74.7,False,24,off
2026-02-10T15:31:05.505451,26.4,74.7,False,24,off
2026-02-10T15:31:10.511912,26.4,74.6,False,24,off
2026-02-10T15:31:15.520263,26.4,74.6,False,24,off
2026-02-10T15:31:20.530545,26.4,74.6,False,24,off
2026-02-10T15:31:26.592368,26.4,74.6,False,24,off
2026-02-10T15:31:30.547625,26.4,74.6,False,24,off
2026-02-10T15:31:35.561544,26.3,74.6,False,24,off
2026-02-10T15:31:40.574282,26.4,74.6,False,24,off
2026-02-10T15:31:45.575951,26.3,74.6,False,24,off
2026-02-10T15:31:50.589369,26.4,74.7,False,24,off
2026-02-10T15:31:55.608252,26.4,74.8,False,24,off
2026-02-10T15:32:00.627417,26.3,74.8,False,24,off
2026-02-10T15:32:05.615766,26.3,74.8,False,24,off
2026-02-10T15:32:10.626467,26.3,74.8,False,24,off
2026-02-10T15:32:15.643222,26.3,74.9,False,24,off
2026-02-10T15:32:20.643966,26.3,74.9,False,24,off
2026-02-10T15:32:25.651823,26.3,74.8,False,24,off
2026-02-10T15:32:30.661202,26.3,74.8,False,24,off
2026-02-10T15:32:35.669870,26.3,74.7,False,24,off
2026-02-10T15:32:40.700820,26.3,74.7,False,24,off
2026-02-10T15:32:45.689448,26.3,74.7,False,24,off
2026-02-10T15:32:50.748136,26.3,74.7,False,24,off
2026-02-10T15:32:55.800559,26.3,74.7,False,24,off
2026-02-10T15:33:00.717139,26.3,74.7,False,24,off
2026-02-10T15:33:05.729965,26.3,74.7,False,24,off
2026-02-10T15:33:10.762990,26.3,74.7,False,24,off
2026-02-10T15:33:15.789052,26.3,74.7,False,24,off
2026-02-10T15:33:20.797931,26.3,74.7,False,24,off
2026-02-10T15:33:25.945791,26.3,74.7,False,24,off
2026-02-10T15:33:30.774229,26.3,74.7,False,24,off
2026-02-10T15:33:35.787703,26.3,74.8,False,24,off
